sku_record_id,geo_market,brand_name,category,sub_category,product_portfolio,product_name,product_description,variant_flavor_scent,pack_size,form_factor,upc_or_gtin,retailer_sku_id,retailer,product_url,source_type,confidence,date_collected
CL-USA-HELLO-2063,USA,hello,Toothpaste,Toothpaste,hello Fluoride-Free,hello superfresh peppermint fluoride free toothpaste,"say hello to a friendly fluoride free toothpaste for bad breath that offers unbelievable coolness and takes your freshness up to 11 with hello superfresh fluoride free natural peppermint flavor toothpaste. this bold, natural peppermint flavored mint toothpaste means business and is thoughtfully made with farm grown mint for unbelievable freshness. beyond next-level freshness, this bad breath tooth",Peppermint,n.a.,Paste / Gel,n.a.,61053405,hello brand site (DTC),https://www.hello-products.com/products/hello-superfresh-peppermint-fluoride-free-toothpaste,Brand site,Medium,2026-08-31
CL-USA-HELLO-2064,USA,hello,Toothpaste,Toothpaste,hello Fluoride-Free,hello superfresh spearmint fluoride free toothpaste,"say hello to a friendly toothpaste for bad breath with hello super fresh natural spearmint toothpaste. this fluoride free toothpaste is thoughtfully formulated with a bold blend of high quality ingredients like natural spearmint for unbelievable freshness. beyond offering unbelievable freshness and moisturization, this fresh breath toothpaste also whitens by removing surface stains. plus, this flu",Spearmint,n.a.,Paste / Gel,n.a.,61053202,hello brand site (DTC),https://www.hello-products.com/products/hello-super-fresh-friendly-fluoride-free-toothpaste,Brand site,Medium,2026-08-31
CL-USA-HELLO-2065,USA,hello,Toothpaste,Toothpaste,hello Kids,Hello Kids Fluoride Free Toothpaste Fresh Watermelon 4.2 Oz,CVS.com retailer listing.,Watermelon,2 oz,Paste / Gel,n.a.,prodid 801578,CVS Pharmacy,https://www.cvs.com/shop/hello-kids-fluoride-free-toothpaste-fresh-watermelon-4-2-oz-prodid-801578,Retailer listing,High,2026-08-31
CL-USA-HELLO-2066,USA,hello,Toothpaste,Toothpaste,hello Kids,Hello Kids Fluoride Free Toothpaste Watermelon 4.2 Oz,Target.com retailer listing.,Watermelon,2 oz,Paste / Gel,n.a.,TCIN 94876723,Target,https://www.target.com/p/hello-kids-fluoride-free-toothpaste-watermelon-4-2oz/-/A-94876723,Retailer listing,High,2026-08-31
CL-USA-HELLO-2067,USA,hello,Toothpaste,Toothpaste,hello Kids,Hello Kids Magical Mermaid Anticavity Fluoride Toothpaste Orange Dreamsicle Natural Flavor Ages 2,CVS.com retailer listing.,n.a.,n.a.,Paste / Gel,n.a.,prodid 318308,CVS Pharmacy,https://www.cvs.com/shop/hello-kids-magical-mermaid-anticavity-fluoride-toothpaste-orange-dreamsicle-natural-flavor-ages-2-prodid-318308,Retailer listing,High,2026-08-31
CL-USA-HELLO-2068,USA,hello,Toothpaste,Toothpaste,hello Kids,Hello Kids Smiling Shark Fluoride Free Toothpaste Fruit Punch 4.2 Oz,CVS.com retailer listing.,n.a.,2 oz,Paste / Gel,n.a.,prodid 108015,CVS Pharmacy,https://www.cvs.com/shop/hello-kids-smiling-shark-fluoride-free-toothpaste-fruit-punch-4-2-oz-prodid-108015,Retailer listing,High,2026-08-31
CL-USA-HELLO-2069,USA,hello,Toothpaste,Toothpaste,hello Kids,Hello Kids Toothpaste Fluoride Variety Pack 3 Pk42 Oz,BJ's Wholesale Club retailer listing.,n.a.,42 oz,Paste / Gel,n.a.,BJ's article 3000000000005603293,BJ's Wholesale Club,https://www.bjs.com/product/hello-kids-toothpaste-fluoride-variety-pack-3-pk42-oz/3000000000005603293/,Retailer listing,High,2026-08-31
CL-USA-HELLO-2070,USA,hello,Toothpaste,Toothpaste,hello Kids,Hello Kids Unicorn Sparkle Fluoride Toothpaste For Ages 2 Bubble Gum,CVS.com retailer listing.,n.a.,n.a.,Paste / Gel,n.a.,prodid 354534,CVS Pharmacy,https://www.cvs.com/shop/hello-kids-unicorn-sparkle-fluoride-toothpaste-for-ages-2-bubble-gum-prodid-354534,Retailer listing,High,2026-08-31
CL-USA-HELLO-2071,USA,hello,Toothpaste,Toothpaste,hello Kids,Hello Unicorn Sparkle Kids Toothpaste With Fluoride Bubble Gum Toothpaste 4.2 Oz Tube,Dollar General retailer listing.,n.a.,2 oz,Paste / Gel,n.a.,Dollar General item 819156021742,Dollar General,https://www.dollargeneral.com/p/hello-unicorn-sparkle-kids-toothpaste-with-fluoride-bubble-gum-toothpaste-4-2-oz-tube/819156021742,Retailer listing,High,2026-08-31
CL-USA-HELLO-2072,USA,hello,Toothpaste,Toothpaste,hello Kids,hello kids cherry mint penguin chill fluoride toothpaste,"say hello to one of the coolest kids toothpaste flavors around with hello penguin chill cherry mint kids toothpaste with fluoride. this epic cherry and mint flavored hello kids toothpaste with fluoride is safe for children ages 2 and up and is sweet as cherry, cool as mint, and snow much fun for daily brushing. hello penguin chill cherry mint toothpaste is a kids mint toothpaste with fluoride that",Mint,n.a.,Paste / Gel,n.a.,61054596,hello brand site (DTC),https://www.hello-products.com/products/hello-kids-cherry-mint-penguin-chill-fluoride-toothpaste,Brand site,Medium,2026-08-31
CL-USA-HELLO-2073,USA,hello,Toothpaste,Toothpaste,hello Kids,hello kids dragon dazzle blue raspberry fluoride toothpaste,"hello dragon dazzle kids toothpaste with fluoride, blue raspberry toothpaste, 4.2 oz tube say hello to brush time magic and celebrate more everyday yay with hello dragon dazzle kids toothpaste with fluoride. this dragon dazzle children’s toothpaste tastes like adventure and glory and works brilliantly. this kids fluoride toothpaste is safe for kids ages 2 and up and the blue raspberry toothpaste f",n.a.,4.2 oz,Paste / Gel,n.a.,61038924,hello brand site (DTC),https://www.hello-products.com/products/kids-dragon-dazzle-blue-raspberry-fluoride-toothpaste,Brand site,Medium,2026-08-31
CL-USA-HELLO-2074,USA,hello,Oral Care Kits,Gift set / bundle,hello Kids,hello kids fluoride starter bundle,"make brush time extra fun with this kid-approved starter kit! designed for ages 6 and up, this bundle is packed with fluoride toothpaste in playful flavors, a magical bubblegum mouthwash, and a soft-bristle toothbrush—helping little brushers build a fresh routine with smiles all around.",n.a.,n.a.,n.a.,n.a.,kidstarterkit,hello brand site (DTC),https://www.hello-products.com/products/kids-fluoride-starter-bundle,Brand site,Medium,2026-08-31
CL-USA-HELLO-2075,USA,hello,Toothpaste,Toothpaste,hello Kids,hello kids fluoride-free toothpaste bundle,"a fun-filled toothpaste duo made just for kids. this fluoride-free bundle features two playful flavors, with formulas made for tiny teeth. with a smooth texture and easy-squeeze tubes, it’s designed to make brushing magical and enjoyable—perfect for little smiles who love a fresh and fruity clean.",n.a.,n.a.,Paste / Gel,n.a.,kidsffkit,hello brand site (DTC),https://www.hello-products.com/products/kids-fluoride-free-toothpaste-bundle,Brand site,Medium,2026-08-31
CL-USA-HELLO-2076,USA,hello,Toothpaste,Toothpaste,hello Kids,hello kids fresh watermelon fluoride free toothpaste,"hello fresh watermelon fluoride free kids toothpaste, 4.2 oz tube say goodbye to brush time fighting and hello to more everyday yay with hello fresh watermelon fluoride free kids toothpaste. this one in a melon kids fluoride free toothpaste helps remove plaque with regular brushing and tastes brilliant with its natural watermelon flavor. plus, this kids watermelon toothpaste is safe for all ages a",Watermelon,4.2 oz,Paste / Gel,n.a.,US07310A,hello brand site (DTC),https://www.hello-products.com/products/kids-watermelon-fluoride-free-toothpaste,Brand site,Medium,2026-08-31
CL-USA-HELLO-2077,USA,hello,Toothpaste,Toothpaste,hello Kids,hello kids magical mermaid fluoride toothpaste,say goodbye to brush time negotiations and hello to everyday yay with hello magical mermaid kids toothpaste with fluoride. this mermaid children’s toothpaste tastes magical and works brilliantly. this kids fluoride toothpaste is safe for kids ages 2 and up and the orange dreamsicle kids toothpaste flavor will make them rush to brush. hello magical mermaid kids toothpaste with fluoride is thoughtfu,n.a.,n.a.,Paste / Gel,n.a.,61044442,hello brand site (DTC),https://www.hello-products.com/products/kids-magical-mermaid-fluoride-toothpaste,Brand site,Medium,2026-08-31
CL-USA-HELLO-2078,USA,hello,Toothpaste,Toothpaste,hello Kids,hello kids natural wild strawberry fluoride toothpaste,say goodbye to brush time negotiations and hello to everyday yay with hello wild strawberry kids toothpaste with fluoride. this children’s toothpaste tastes awesome and works brilliantly. this kids fluoride toothpaste is safe for ages 2 and up and the strawberry toothpaste flavor will make them rush to brush. hello wild strawberry kids fluoride toothpaste tastes awesome and works brilliantly. this,Strawberry,n.a.,Paste / Gel,n.a.,61038928,hello brand site (DTC),https://www.hello-products.com/products/kids-natural-wild-strawberry-fluoride-toothpaste,Brand site,Medium,2026-08-31
CL-USA-HELLO-2079,USA,hello,Toothpaste,Toothpaste,hello Kids,hello kids smiling shark fluoride free toothpaste,"hello smiling shark fluoride free kids toothpaste, natural fruit punch, 4.2 oz tube say hello to brush time magic and celebrate more everyday yay with hello smiling shark fluoride free kids toothpaste. this jawsome kids fluoride free toothpaste helps remove plaque with regular brushing and tastes magical with its fab fruit punch flavor. this children's toothpaste is safe for all ages and the great",n.a.,4.2 oz,Paste / Gel,n.a.,61038926,hello brand site (DTC),https://www.hello-products.com/products/smiling-shark-fluoride-free-kids-toothpaste,Brand site,Medium,2026-08-31
CL-USA-HELLO-2080,USA,hello,Toothbrush,Manual toothbrush,hello Kids,hello kids toothpaste and toothbrush variety bundle,"say hello to the kids toothpaste and toothbrush variety pack your kids will go wild for! kids can pick between three magical kids fluoride toothpaste flavors including dragon dazzle (blue raspberry toothpaste), magical mermaid (orange dreamsicle toothpaste), and unicorn sparkle (bubble gum toothpaste). they taste so delish they’ll rush to brush. plus, these tubefuls of magic contain fluoride to he",n.a.,n.a.,Paste / Gel,n.a.,kidsvarietybundle,hello brand site (DTC),https://www.hello-products.com/products/hello-kids-toothpaste-and-toothbrush-variety-bundle,Brand site,Medium,2026-08-31
CL-USA-HELLO-2081,USA,hello,Toothpaste,Toothpaste,hello Kids,hello kids unicorn sparkle fluoride toothpaste,say hello to brush time magic and celebrate more everyday yay with hello unicorn sparkle kids toothpaste with fluoride. this unicorn sparkle children’s toothpaste tastes like rainbows and sparkles and works brilliantly. this kids fluoride toothpaste is safe for kids ages 2 and up and the magical bubble gum toothpaste flavor is a fun way to encourage regular brushing habits at an early age. hello u,n.a.,n.a.,Paste / Gel,n.a.,61012771,hello brand site (DTC),https://www.hello-products.com/products/kids-unicorn-sparkle-fluoride-toothpaste,Brand site,Medium,2026-08-31
CL-USA-HELLO-2082,USA,hello,Mouthwash & Rinse,Mouthwash / rinse,hello Kids,hello kids unicorn splash fluoride mouthwash,"say hello to a magical fluoride mouthwash for kids that tastes like rainbows and sunshine (aka bubble gum) with hello unicorn splash kids mouthwash. thoughtfully crafted with fluoride, this bubble gum mouthwash is designed to prevent cavities to help strengthen little smiles. this delightful tasting kids anticavity fluoride rinse is a fun way to protect their smile and add a bit of joy to their da",n.a.,n.a.,Liquid Rinse,n.a.,61053493,hello brand site (DTC),https://www.hello-products.com/products/hello-kids-unicorn-splash-fluoride-mouthwash,Brand site,Medium,2026-08-31
CL-USA-HELLO-2083,USA,hello,Toothbrush,Manual toothbrush,hello Kids,hello kids unicorn toothpaste + toothbrush,"say hello to brush time magic. unicorn toothpaste tastes like rainbows and sunshine (aka bubble gum!), and works brilliantly. this bundle comes with a super-soft and BPA-free kids unicorn toothbrush that’s sure to make your little one rush to brush without the fuss. #crushingbrushing",n.a.,n.a.,Paste / Gel,n.a.,HI22,hello brand site (DTC),https://www.hello-products.com/products/hello-unicorn-toothpaste-toothbrush,Brand site,Medium,2026-08-31
CL-USA-HELLO-2084,USA,hello,Mouthwash & Rinse,Mouthwash / rinse,hello Kids,hello kids watermelon fluoride free mouthwash,say hello to a one-in-a-melon kids fluoride free mouthwash that tastes so delicious they’ll rush to rinse with hello fresh watermelon kids mouthwash. this hello mouthwash for kids is thoughtfully crafted with natural watermelon flavor that tastes awesome and helps freshen breath like nobody’s business. the fun and refreshing kids watermelon mouthwash is here to make cleaning those little smiles fu,Watermelon,n.a.,Liquid Rinse,n.a.,61053547,hello brand site (DTC),https://www.hello-products.com/products/hello-kids-watermelon-fluoride-free-mouthwash,Brand site,Medium,2026-08-31
CL-USA-HELLO-2085,USA,hello,Toothbrush,Manual toothbrush,hello Kids,hello unicorn soft kids toothbrush,"say hello to a brush worthy of a unicorn with the hello unicorn soft kids toothbrush. made for kids of all ages, this colorful unicorn toothbrush is designed with super-soft bristles and a wide, grippy handle that’s perfect for little hands to hold. bright, bold, and bpa-free, this unicorn themed kids toothbrush is as fun as it is functional. plus, this hello kids toothbrush comes with super-soft ",n.a.,n.a.,Brush,n.a.,61012728,hello brand site (DTC),https://www.hello-products.com/products/kids-unicorn-toothbrush,Brand site,Medium,2026-08-31
CL-USA-HELLO-2086,USA,hello,Toothpaste,Toothpaste,hello Whitening,Hello Antiplaque And Whitening Fluoride Free Toothpaste 1Oz,Target.com retailer listing.,n.a.,1 oz,Paste / Gel,n.a.,TCIN 94903481,Target,https://www.target.com/p/hello-antiplaque-and-whitening-fluoride-free-toothpaste-1oz/-/A-94903481,Retailer listing,High,2026-08-31
CL-USA-HELLO-2087,USA,hello,Toothpaste,Toothpaste,hello Whitening,Hello Antiplaque And Whitening Fluoride Free Toothpaste Natural Peppermint 4 Oz,Dollar General retailer listing.,Peppermint,4 oz,Paste / Gel,n.a.,Dollar General item 827854027263,Dollar General,https://www.dollargeneral.com/p/hello-antiplaque-and-whitening-fluoride-free-toothpaste-natural-peppermint-4-oz/827854027263,Retailer listing,High,2026-08-31
CL-USA-HELLO-2088,USA,hello,Toothpaste,Toothpaste,hello Whitening,Hello Antiplaque And Whitening Fluoride Free Toothpaste Natural Peppermint 4.7 Oz,Dollar General retailer listing.,Peppermint,7 oz,Paste / Gel,n.a.,Dollar General item 819156020240,Dollar General,https://www.dollargeneral.com/p/hello-antiplaque-and-whitening-fluoride-free-toothpaste-natural-peppermint-4-7-oz/819156020240,Retailer listing,High,2026-08-31
CL-USA-HELLO-2089,USA,hello,Toothpaste,Toothpaste,hello Whitening,Hello Antiplaque Whitening Toothpaste Natural Peppermint 5 Oz,CVS.com retailer listing.,Peppermint,5 oz,Paste / Gel,n.a.,prodid 447384,CVS Pharmacy,https://www.cvs.com/shop/hello-antiplaque-whitening-toothpaste-natural-peppermint-5-oz-prodid-447384,Retailer listing,High,2026-08-31
CL-USA-HELLO-2090,USA,hello,Toothpaste,Toothpaste,hello Whitening,Hello Epic Whitening Charcoal Fluoride Free Toothpaste Fresh Mint 4.0 Oz Tube,Dollar General retailer listing.,Fresh Mint,4.0 oz,Paste / Gel,n.a.,Dollar General item 819156020035,Dollar General,https://www.dollargeneral.com/p/hello-epic-whitening-charcoal-fluoride-free-toothpaste-fresh-mint-4-0-oz-tube/819156020035,Retailer listing,High,2026-08-31
CL-USA-HELLO-2091,USA,hello,Toothpaste,Toothpaste,hello Whitening,Hello Natural Whitening Toothpaste 5Oz,Target.com retailer listing.,n.a.,5 oz,Paste / Gel,n.a.,TCIN 94823744,Target,https://www.target.com/p/hello-natural-whitening-toothpaste-5oz/-/A-94823744,Retailer listing,High,2026-08-31
CL-USA-HELLO-2092,USA,hello,Toothpaste,Toothpaste,hello Whitening,Hello Vitamin C Whitening The Sparkle Toothpaste Natural Peppermint 4 Oz,CVS.com retailer listing.,Peppermint,4 oz,Paste / Gel,n.a.,prodid 108424,CVS Pharmacy,https://www.cvs.com/shop/hello-vitamin-c-whitening-the-sparkle-toothpaste-natural-peppermint-4-oz-prodid-108424,Retailer listing,High,2026-08-31
CL-USA-HELLO-2093,USA,hello,Toothpaste,Toothpaste,hello Whitening,Hello Vitamin C Whitening Toothpaste 4Oz,Target.com retailer listing.,n.a.,4 oz,Paste / Gel,n.a.,TCIN 89419224,Target,https://www.target.com/p/hello-vitamin-c-whitening-toothpaste-4oz/-/A-89419224,Retailer listing,High,2026-08-31
CL-USA-HELLO-2094,USA,hello,Toothpaste,Toothpaste,hello Whitening,hello antiplaque + whitening fluoride free toothpaste,Open barcode database record (barcode 0827854027317); brands field: hello.,n.a.,n.a.,Paste / Gel,827854027317,n.a.,n.a. (open barcode database),"https://world.openbeautyfacts.org/api/v2/search?brands_tags=hello&countries_tags=en%3Aunited-states&fields=code,product_name,generic_name,brands,quantity,categories_tags,product_quantity,labels_tags,url&page_size=100&page=1",UPC database,Medium,2026-08-31
CL-USA-HELLO-2095,USA,hello,Toothpaste,Toothpaste,hello Whitening,hello antiplaque + whitening fluoride free toothpaste twin pack,"say hello to a friendly fluoride free toothpaste that helps whiten teeth and crush tartar with hello antiplaque whitening fluoride free toothpaste. this fluoride free toothpaste pack is thoughtfully formulated with high quality ingredients like farm grown peppermint, tea tree oil, and coconut oil to help tame bad breath. add a bit of friendly freshness to your brushing routine with this peppermint",n.a.,n.a.,Paste / Gel,n.a.,61053897,hello brand site (DTC),https://www.hello-products.com/products/hello-antiplaque-whitening-fluoride-free-toothpaste-twin-pack,Brand site,Medium,2026-08-31
CL-USA-HELLO-2096,USA,hello,Toothpaste,Toothpaste,hello Whitening,hello antiplaque + whitening fluoride free travel toothpaste,"say hello to a mighty and tiny fluoride free toothpaste that helps whiten teeth and crush tartar during your travels with hello antiplaque and whitening travel toothpaste. this travel friendly fluoride free teeth whitening toothpaste for adults is tsa-approved and helps brush away plaque with regular brushing and includes high quality ingredients like farm grown peppermint, tea tree oil, and cocon",n.a.,n.a.,Paste / Gel,n.a.,61052685,hello brand site (DTC),https://www.hello-products.com/products/hello-antiplaque-whitening-fluoride-free-travel-toothpaste,Brand site,Medium,2026-08-31
